tx_id	SNF2KO_01	SNF2KO_02	SNF2KO_03	SNF2KO_04	SNF2KO_05	SNF2KO_06	SNF2KO_07	SNF2KO_08	SNF2KO_09	SNF2KO_10	SNF2KO_11	SNF2KO_12	WT_01	WT_02	WT_03	WT_04	WT_05	WT_06	WT_07	WT_08	WT_09	WT_10	WT_11	WT_12
YNL066W_id002	146.448	86.2126	117.216	45.5831	109.836	97.9971	130.161	117.714	125.072	102.489	127.578	126.529	133.71	145.706	137.511	109.794	144.825	137.645	136.026	99.4364	135.015	119.03	108.773	132.327
YGR011W_id009	34.1979	0	0	0	47.5038	48.9275	0	0	0	0	51.3615	45.0894	21.9085	0	9.87037	0	0	24.7377	25.7813	15.2025	0	23.2214	15.2249	0
YER008C_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4968	0	0	0	0	0	0	0
YNL142W_id001	0	26.1434	13.7358	0	18.8572	16.3859	27.464	19.29	25.5169	14.183	13.0568	17.6582	14.992	12.753	13.264	0	0	0	18.2387	0	0	14.2843	0	0
YLR395C_id003	266.702	125.442	212.369	102.199	188.326	165.823	159.04	149.299	178.511	120.542	111.689	208.483	141.019	121.266	112.466	149.257	209.026	191.043	139.392	219.677	71.9255	171.428	98.902	153.671
YER059W_id002	0	0	0	0	48.698	0	0	0	0	37.4847	46.4466	0	0	0	0	0	0	0	0	0	24.1512	38.801	0	40.3919
YEL046C_id001	223.449	172.443	283.83	146.181	218.918	278.611	224.593	200.37	244.266	215.318	234.26	301.437	289.459	264.598	0	285.407	291.956	283.361	314.96	0	70.2334	244.657	218.535	265.333
YIL113W_id001	21.029	24.7104	16.1364	8.22436	19.5461	3.74386	5.52951	15.8281	22.8981	22.2532	29.4335	23.5608	24.8369	11.146	15.5275	31.9487	65.8564	4.99423	7.86727	28.9036	40.9288	20.5452	17.6254	59.8451
YDR305C_id003	43.6118	42.2523	50.6966	33.7614	59.7541	63.5814	64.7785	49.8074	40.4012	67.4022	0	25.9174	45.3348	48.741	39.8306	39.0308	32.0339	49.4744	45.1369	31.3595	15.3289	0	19.7743	45.8332
YBR072C-A_mRNA	0	0	330.524	230.422	0	0	0	293.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR085C_id002	0	0	0	0	0	59.1013	0	0	71.0568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL133W_id002	42.0396	34.0261	50.2097	21.8488	0	47.9174	40.3435	40.3915	40.1297	46.7436	44.8015	45.6338	0	34.692	28.189	31.2945	28.6787	0	37.2109	27.4901	24.6919	31.3849	0	43.1733
YCL012C_id001	49.1616	0	42.8668	0	0	0	0	49.4276	0	32.6861	31.1165	52.9036	25.9128	43.7797	24.8366	0	27.4653	26.1037	0	0	0	37.0345	26.9542	0
YIL172C_mRNA	33.0844	6.19873	14.7997	7.16899	24.4444	16.1705	13.2733	22.941	10.4457	8.62667	6.97848	5.53951	19.6613	9.68028	10.5177	20.4218	8.47903	7.56564	7.2162	10.2553	21.4968	15.1034	10.8046	15.5435
YDR296W_id003	86.896	41.0183	73.4262	64.1464	65.8211	97.4631	160.137	86.7453	89.9901	0	111.63	119.015	121.949	85.1974	47.6515	122.061	96.5804	92.866	85.945	77.4484	113.819	48.5111	98.7148	31.3298
YBR095C_id003	34.0043	19.2651	40.769	22.7374	56.8916	46.6893	0	0	31.8093	21.7606	28.7482	0	0	34.8239	18.8969	0	0	18.2059	0	0	12.5399	23.4814	24.9028	21.7734
YCL033C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER120W_id004	367.388	192.175	269.43	162.287	285.207	270.614	327.617	214.481	273.024	241.492	357.612	333.496	295.657	207.504	187.27	300.674	305.983	237.945	217.273	194.119	157.223	163.204	133.397	262.161
YDR376W_id002	0	17.4945	30.4179	21.9511	0	30.3382	15.6798	25.4129	0	0	23.7716	35.0681	31.5261	11.734	18.8222	42.8738	32.6215	32.5133	17.7594	19.8503	11.7819	20.6093	0	0
YGL111W_id002	0	0	42.0417	23.6345	0	37.5309	35.1399	30.0035	45.3474	34.8982	0	8.44734	22.6338	55.4017	31.428	54.1768	50.6327	60.5575	48.7523	26.8178	28.6762	27.5652	24.3436	33.4265
YCR008W_id002	61.6523	28.7912	46.5978	26.4192	41.3758	53.4059	35.7717	40.4155	46.5575	39.5931	48.5569	54.209	40.3043	60.3349	25.4801	55.3124	62.0201	57.4708	41.2793	31.2429	28.003	35.9022	25.7682	33.6466
YDL144C_id001	0	8.93061	0	68.4707	82.6077	72.696	21.144	28.6797	0	0	23.1706	95.293	0	46.4548	0	0	83.1131	0	0	20.9107	0	0	0	72.3244
YJR049C_id001	0	22.7204	29.6385	24.6595	0	3.38136	0	28.6284	0	0	45.7447	0	54.7384	15.139	0	55.1464	51.8017	41.8345	38.6475	29.395	0	22.0665	0	0
YGL184C_id002	13.7565	10.3917	0	4.08821	9.94502	11.193	0	9.10241	12.2557	0	4.56085	0	14.7705	1.36117	1.4157	3.02244	0	4.46379	2.92	13.8061	4.22753	0	6.58462	13.5515
YDL113C_id001	49.3007	0	0	32.9656	37.8548	0	47.356	0	0	0	35.1777	57.0899	0	0	0	40.2662	26.3455	18.7795	0	0	0	0	0	0
YCR010C_id003	0	9.56858	0	0	0	0	0	0	0	0	0	0	0	0	6.70407	10.7346	0	0	0	9.80681	0	9.99662	9.35446	8.91297
YDL060W_mRNA	16.0424	15.6827	29.869	13.882	25.4367	25.0502	14.7675	21.6759	25.2216	18.1167	26.2807	41.8893	34.6524	47.0603	44.5756	52.248	30.9293	58.7918	51.3787	22.1614	24.3601	24.3281	21.9523	25.0995
YLR210W_id002	14.466	5.4638	11.1	5.80372	12.1013	13.2416	14.648	17.2293	0	11.9023	0	9.98886	8.38742	10.3059	0	11.4419	8.88993	15.4902	9.67238	11.7596	6.66834	0	3.73908	8.55026
YMR294W_id006	0	24.7155	33.2279	0	0	0	17.7167	0	0	22.8732	11.0987	15.1881	0	10.2835	12.4781	17.1257	0	0	14.7069	6.95357	12.4206	21.2645	0	37.9165
YGR142W_id001	17.9315	6.42788	28.8772	0	24.804	0	19.0078	8.85755	0	15.2718	18.49	0	0	22.6726	17.6987	28.1666	20.472	31.5171	0	4.84819	0	19.5422	0	16.352
YBR199W_id002	175.513	153.055	203.002	151.014	182.329	199.641	179.385	162.489	181.66	163.993	188.689	187.136	134.686	96.5375	125.506	148.01	183.732	144.472	109.71	113.07	109.461	128.329	87.8401	130.945
YCR012W_id005	2847.72	1717.95	433.391	2043.69	2951.65	2363.51	2259.52	1541.3	1060.26	0	3459.57	3689.49	1759.51	1584.55	0	2046.24	0	1538.96	622.147	426.453	132.382	1483.45	0	841.046
YKL035W_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.593	0	0	0	0	0	0	0	0	0
YNCC0006C_snoRNA	1380.72	1459.91	1324.06	1107.67	1026.48	1769.03	1524.89	1644.15	492.111	1766.98	1922.23	1089.38	266.796	491.929	1022.86	1091.87	282.78	1344.9	1582.36	249.375	509.072	254.202	237.876	815.926
YCR016W_id001	48.9339	13.2238	11.024	21.3618	40.4773	16.9748	21.9289	20.6747	0	0	27.018	54.4063	0	18.2959	6.35377	69.4289	0	91.1023	43.2549	42.3025	0	10.2109	0	18.768
YNCK0002C_tRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR306W_id002	27.3664	0	0	0	0	0	0	0	0	0	0	0	17.6302	27.0784	0	18.038	0	0	0	0	0	8.39899	13.0991	11.9816
YDL029W_id001	318.034	205.257	239.336	157.945	269.782	220.457	267.18	220.653	269.584	239.936	273.329	275.649	214.832	160.857	190.18	196.906	224.541	148.785	182.859	225.905	193.574	201.848	196.863	243.337
YBL007C_id003	92.693	0	79.0855	0	90.164	74.4883	74.909	72.4384	68.6572	0	83.6184	87.7148	0	50.3912	65.3877	0	93.8355	63.4776	66.919	64.2535	0	0	0	67.9531
YCR018C_mRNA	28.8137	10.8829	27.6367	3.21111	22.3182	13.1875	4.42065	20.4273	4.27838	30.7316	14.3294	9.47433	18.5625	72.7015	66.7184	52.2278	98.3734	79.4719	55.0449	78.0773	53.1287	44.2158	24.8253	75.6917
YML055W_id002	132.255	107.793	93.4704	81.4527	103.519	114.69	86.5031	65.1396	136.431	73.1808	117.697	76.9032	33.6325	37.1926	19.3414	61.9389	46.3417	54.2083	0	84.8784	16.0435	48.0674	14.9932	65.1423
YDL001W_id003	0	0	15.4403	0	0	8.55274	22.2279	0	25.8151	0	0	0	0	25.8041	0	20.6907	26.3809	23.5059	15.3765	0	5.93649	14.8217	0	0
YNCC0008W_tRNA	0	0	0	0	0	626.758	605.759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL139C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YCR018C-A_mRNA	136.373	0	103.667	0	0	259.734	230.701	0	0	0	208.379	125.009	0	92.8075	0	0	0	0	110.843	0	0	0	0	0
YEL061C_id002	17.2993	0	11.0618	0	13.6973	11.7297	0	14.7171	14.2704	0	18.4808	0	0	13.6938	7.12119	0	19.6873	11.2268	4.89601	7.52337	7.08837	14.1581	0	0
YDR179W-A_id004	8.71112	2.19346	4.17764	4.85401	0	6.64485	5.3459	0	0	6.6364	0	1.43217	11.2239	0	9.41298	4.30631	7.4352	11.3065	11.0943	5.2455	4.01554	5.34703	1.25089	0
YBR237W_id003	23.8023	15.5002	29.1279	16.4645	24.4125	0	19.6441	20.9476	27.0554	18.7586	21.2252	29.147	15.0697	13.8874	14.4438	12.9838	21.0165	22.3715	18.0317	0	11.3504	0	6.36442	21.8306
YDR415C_id001	0	0	30.0807	0	37.8955	33.0135	41.8609	40.0208	43.3077	0	28.0739	37.1239	0	33.5151	17.4285	29.4569	0	27.4765	22.4673	25.4946	14.4568	24.5443	21.6166	0
YHR037W_id001	69.8514	0	69.2313	31.1381	62.7622	50.0857	54.6553	44.5686	0	0	62.5283	65.459	60.7502	47.6901	0	0	0	0	35.5846	39.9587	26.8327	0	0	0
YCR020C-A_id002	76.3186	48.8667	77.5069	21.163	48.9059	78.724	24.7954	69.655	0	60.3776	53.8663	69.7281	16.6098	62.7433	40.1462	30.4824	0	48.5747	0	36.4945	45.5275	17.8154	50.2829	29.6721
YJL023C_id001	0	0	0	0	0	0	17.1434	0	0	0	0	0	0	11.89	0	0	25.6412	5.38685	0	0	3.53463	0	0	0
YLR212C_id002	49.1487	0	0	21.2649	0	0	0	0	0	0	0	0	0	19.3095	26.7775	0	0	0	0	0	18.6578	0	0	0
YCR020W-B_id005	0	51.1104	0	0	23.1696	0	0	0	0	0	14.1676	0	0	0	0	0	0	41.5984	37.4161	0	0	0	12.2725	0
YCR021C_id001	0	0	21.9406	8.92249	0	22.6838	0	16.2171	0	0	0	0	0	62.8099	82.9821	0	181.578	0	0	146.353	45.6934	128.125	103.47	206.563
YHR050W_id002	122.719	64.1282	112.714	0	92.7637	72.2923	0	80.5909	80.1233	90.1324	126.424	106.458	86.9075	58.9959	77.216	82.5762	63.8659	0	68.7836	45.4853	85.125	67.2069	70.2539	76.3777
YGR199W_id001	0	0	0	13.379	0	0	0	0	0	0	0	27.4505	0	0	0	0	27.386	0	26.4283	0	15.4063	0	0	19.6626
YGR035W-A_id001	0	0	0	0	0	0	13.6818	0	8.92543	0	0	10.7637	23.8916	0	0	0	19.9192	0	0	0	0	0	0	0
YGR090W_id001	0	10.1755	25.3432	0	0	0	0	19.834	0	0	0	0	0	0	0	0	0	35.8079	0	0	0	0	0	0
YBR010W_id008	1641	1039.44	1517.67	911.079	1321.81	1429.25	1489.02	1226.17	1272.66	1232.66	1219.72	1671.04	665.601	1081.92	862.707	1311.87	579.679	1265.43	1361.72	799.997	785.653	780.446	413.931	965.215
YMR171C_id002	0	0	0	0	0	0	0	0	0	0	0	62.1095	47.4376	0	0	0	0	0	0	0	0	0	29.4226	0
YCR022C_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01163	0
YKL108W_id002	0	19.7843	23.0087	0	10.8194	0	0	22.2811	0	0	0	0	0	12.9574	0	7.19287	0	0	0	0	12.0729	10.7174	0	0
YCR024C-B_id001	477.904	386.037	0	269.694	453.339	501.596	620.554	0	0	0	499.175	594.898	502.846	0	407.608	801.691	0	0	620.445	0	0	671.233	466.509	0
YNL155W_id001	0	0	0	26.0576	10.4174	100.154	0	27.8571	14.2834	46.7828	134.106	0	12.3741	0	70.5955	0	0	0	0	0	0	0	0	17.142
YJR070C_id001	11.9299	0	89.2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YFR012W-A_id002	4.5198	0	2.89011	2.01482	8.40216	9.65357	5.54748	1.42793	2.68447	2.75466	0	7.43084	2.91177	0	1.39542	0	1.54311	1.46661	1.43908	0	0	0	1.29805	0
YDR088C_id007	65.2391	33.2454	76.887	31.9143	21.8302	50.3566	50.641	38.8371	70.0159	0	59.407	60.4687	30.3777	30.7939	0	40.4046	43.4669	14.976	31.7948	24.1351	17.3891	27.4966	0	29.4191
YER104W_id001	30.2778	26.2153	15.9203	21.4335	29.0999	28.9497	27.8535	7.9058	27.4998	0	20.5857	45.3225	14.3751	22.3867	0	24.9836	0	0	21.5053	0	18.4393	0	13.7784	0
YCR027C_id001	41.956	0	34.051	26.9754	43.4971	14.7711	14.8545	19.2195	27.3153	0	0	27.0608	10.9156	15.8074	0	20.7408	23.1392	28.2755	0	0	14.8772	0	11.1226	15.8965
YLR114C_id001	0	0	0	0	54.5507	0	52.6035	0	0	0	0	70.8432	0	0	0	0	47.4565	42.8486	0	36.9679	0	0	0	0
YER073W_id003	158.875	135.131	184.368	113.671	173.265	194.966	144.215	114.299	125.777	144.167	172.399	198.248	304.828	131.46	183.127	203.229	231.019	167.649	165.563	182.41	176.19	214.661	198.161	254.955
Q0160_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL029C_id001	0	6.67578	0	0	0	0	0	0	0	6.22639	0	15.3605	0	0	0	0	0	0	0	0	7.22731	13.3054	0	4.60922
YGL260W_mRNA	0	0	0	0	0	127.969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR104C_id003	921.316	753.633	794.271	432.931	702.161	913.846	824.325	661.746	807.315	862.391	949.551	745.46	1412.24	1131.18	1381.7	1071.25	843.644	1007.87	1211.95	1217.01	1564.49	1194.72	1473.32	1140.11
YBL035C_id002	4.52645	4.2823	10.088	2.65044	6.59082	8.02283	2.46174	3.59616	7.94556	8.39343	8.83948	4.17698	0	0	0	7.84022	13.2003	4.01274	13.2515	8.95066	0	2.56051	0	10.6828
YIL148W_id001	6.36717	3.65367	0	0	0	0	0	5.79244	0	17.2656	0	0	0	0	0	0	0	0	0	0	0	10.6799	0	0
YCR027C_id005	0	13.7646	0	0	0	0	0	0	0	28.7731	26.3616	0	0	0	12.2741	0	0	0	14.2405	13.4661	0	27.4534	0	0
YBL099W_id002	259.678	150.836	219.823	146.013	224.91	205.286	228.176	194.139	205.059	171.753	242.628	256.157	188.203	124.384	166.72	176.996	192.426	159.906	165.36	195.46	168.673	188.375	150.003	217.05
YNCC0010C_tRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654.026	0	631.259	0	0	0
YDR501W_mRNA	3.03609	4.58694	8.73622	1.01506	5.644	4.16868	4.19223	3.87435	1.35244	5.55118	1.50988	2.99492	4.40085	8.11116	2.81204	7.50441	4.66451	5.91101	4.35005	4.11349	1.39954	5.59082	2.61584	5.98172
YCR028C_id001	40.715	23.238	0	0	22.7064	24.0178	0	30.0192	25.7943	20.6786	26.0975	40.1629	0	19.3375	0	0	25.9478	31.7074	0	13.893	18.3512	0	18.7089	0
YOR244W_id001	0	0	0	0	26.0759	22.9765	29.9023	30.1472	23.6781	0	30.8405	0	12.8415	0	0	27.7369	36.2956	25.8722	28.2073	0	10.8901	13.5948	0	18.9089
YDR471W_id002	1120.19	797.304	1066.68	519.184	905.864	980.921	930.662	849.775	853.83	1164.52	1061.84	968.81	867.503	1325.23	1194.81	1247.47	1023.04	1314.82	1147.25	1062.93	1129.68	845.174	1111.42	1187.15
YGL183C_mRNA	0	3.68074	4.67352	0	0	4.46015	0	0	0	8.90896	4.84636	9.61298	0	4.33914	4.51298	4.81747	9.9813	4.74323	9.3084	4.4011	0	4.48629	0	0
YGR038C-B	84.262	3.54991	21.4803	24.4858	0	14.3274	14.3908	11.076	0	0	17.4444	47.3671	26.5892	0	42.9042	0	0	41.4362	0	0	0	0	27.809	0
YMR263W_id005	142.743	73.3591	52.9078	41.7445	109.138	106.505	69.9304	88.5183	83.4284	101.463	100.04	82.427	83.7893	67.9497	106.008	0	63.9427	57.3963	76.1963	68.92	73.5439	0	53.7882	0
YNCC0012C_snoRNA	0	0	246.95	0	0	471.352	237.007	219.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.632
YML004C_id001	0	0	0	0	0	132.337	157.282	135.772	0	142.468	0	0	0	0	0	0	0	0	91.4655	0	93.4746	0	0	0
YIR004W_id001	81.3704	0	41.104	61.6861	25.9014	62.6055	0	15.7505	24.6268	81.4291	19.0515	92.5708	0	22.5433	55.9811	0	0	0	86.5992	47.41	0	48.3276	17.4951	0
YCR032W_mRNA	8.30533	5.54995	7.65967	3.84471	7.42276	11.696	6.76316	8.96789	9.39136	6.4246	8.26067	7.56249	4.01288	5.68931	4.43794	7.89559	9.16096	8.70679	6.1024	4.90497	5.30098	8.52925	3.57785	6.29352
YPL160W_id002	76.4945	67.6386	107.495	52.7351	98.6587	89.5605	58.9525	0	90.8657	93.7834	0	122.252	72.2005	77.6254	82.383	0	77.1336	97.5536	78.7304	63.737	65.056	0	0	85.2852
YLR102C_id002	44.7582	0	0	0	0	0	42.3043	0	25.5275	0	0	0	15.6739	0	0	20.8611	20.0184	15.7903	0	0	18.7966	0	21.1083	0
YCR033W_mRNA	36.6827	18.9133	32.9503	23.7497	32.4724	28.2481	32.1596	26.749	33.1995	26.0829	41.6977	35.6109	23.6319	25.4076	17.2575	31.0868	38.1681	28.9073	31.7017	21.563	17.1779	26.8053	12.04	20.0756
YHR214W-A_mRNA	226.903	131.871	243.936	90.551	74.7741	171.227	162.782	172.584	142.019	88.9953	311.27	277.324	94.7057	68.0317	70.5754	41.8926	61.9626	13.8057	142.334	94.4512	46.931	0	131.433	66.7086
YMR129W_id001	20.2972	0	0	0	16.036	19.0437	14.9473	20.721	15.8225	19.4834	22.7116	25.0274	19.1236	24.8533	0	0	20.7891	25.192	19.8723	10.5416	0	0	0	17.9953
YBR245C_mRNA	27.3577	15.3794	30.5118	18.7185	31.9336	18.0537	28.6976	26.5216	28.9077	24.4287	35.4371	25.1039	24.5924	16.4307	21.8032	30.8226	26.7175	29.7283	21.8777	5.74666	11.1446	25.7747	16.9929	20.0559
YJR021C_id005	0	20.407	29.2364	0	75.7467	0	23.1887	0	0	0	78.7393	0	0	43.5431	0	0	0	52.1313	66.721	52.5773	0	0	38.1156	75.6917
YCR035C_id003	39.3737	33.4722	32.2766	23.2354	26.671	53.1413	66.1255	43.3244	36.2009	49.7102	47.6699	33.533	46.0435	51.8103	37.2358	55.8387	51.1246	50.3344	38.3618	19.0725	0	29.8241	32.6819	39.3466
YOR276W_id003	0	161.387	0	206.181	134.888	121.702	0	114.341	147.28	0	475.154	368.428	0	158.484	0	0	361.553	265.538	0	0	0	232.302	261.925	0
YBR164C_id001	124.141	0	0	77.7068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR343W_mRNA	19.7359	14.0084	15.1493	16.2656	17.108	17.9384	12.899	9.61774	13.5682	18.0315	11.2255	26.424	12.2529	23.8924	6.55673	26.6981	11.5225	28.1073	23.1428	3.8176	11.778	12.9716	9.7107	15.8035
YDR017C_mRNA	32.3439	21.3135	27.0623	23.9279	42.8559	28.3465	23.4387	33.9559	28.8153	25.794	29.4321	34.6206	25.2701	39.834	26.1327	40.1428	50.044	51.5824	40.097	26.1064	15.8611	29.1462	16.6015	27.1166
YOL052C-A_id011	54.4134	52.8479	22.3674	15.5933	14.2924	0	50.0892	33.0652	27.7012	28.4255	0	15.3359	150.234	34.6118	223.191	0	334.393	75.6702	103.95	337.018	214.996	293.442	241.105	237.383
YNR004W_id001	0	0	23.0221	0	0	0	42.4905	28.2735	26.3187	0	27.5463	21.8557	0	11.5096	17.101	25.5566	22.6932	21.5681	0	20.0124	0	15.2998	0	0
YBL014C_id003	13.804	0	10.2979	8.20467	9.26657	10.7395	5.64757	4.46567	0	7.01089	0	10.5909	8.89292	12.2928	0	10.6151	0	0	4.73867	4.15613	0	5.64876	0	0
YDR174W_id001	2.45841	16.2732	13.0071	13.352	4.95427	4.24293	11.0407	10.6904	9.05326	18.2247	22.1319	9.19397	19.2698	7.04083	6.58956	0	26.0854	15.3416	19.9962	17.8657	11.2439	16.7911	7.46701	16.687
YJL125C_id002	11.0986	9.78122	15.9679	19.79	17.1933	6.77282	20.4332	0	0	15.2195	12.8788	16.4222	0	34.5926	0	45.7213	32.2082	41.4154	31.8037	20.0495	17.0537	11.9219	15.9372	12.7555
YGR273C_id001	0	0	0	0	0	0	3.17615	0	3.07393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR383C_id004	51.1014	23.3167	40.2663	17.47	40.7211	23.9382	36.8485	26.9636	0	28.5333	43.9982	49.0633	0	0	0	27.1637	23.9135	26.8995	0	0	0	0	0	0
YBL012C_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR044C_id002	2364.18	2639.87	3063.97	373.663	2488.73	1910.59	1690.85	2465.94	1032.16	5717.62	6463.36	240.784	6892.33	4040.23	4928.82	5466.8	4914.71	5304.07	5083.65	6004.14	8457.31	4484.82	7770.67	4903.87
YPL109C_id003	0	4.25893	0	0	7.08404	0	0	0	0	0	0	17.2865	0	0	0	0	0	0	0	0	0	0	0	0
YCR042C_mRNA	28.1515	17.0885	28.9302	18.1516	22.4283	21.6274	22.2123	35.4964	30.0068	25.736	33.0001	34.2163	17.0024	21.0406	13.9682	25.8451	23.17	17.617	22.5683	16.3463	15.2942	10.6456	13.4267	18.323
YBL034C_mRNA	6.51643	3.51608	6.69668	2.17865	5.19164	5.11276	4.2847	3.95981	4.56148	5.10626	5.09252	3.67318	4.94771	4.97404	2.58666	5.98255	5.72088	3.17173	3.1122	5.04507	1.71649	3.42848	1.60412	5.50229
YBR074W_id001	0	16.1632	28.7319	17.6457	29.832	26.7673	26.2619	28.518	23.5105	17.6048	31.9227	30.2529	19.2982	22.2302	25.7632	0	18.9933	28.4661	28.6131	17.3939	0	0	0	27.4014
YCR045W-A_id003	25.9785	14.7182	9.96694	18.2395	21.732	11.2035	20.7776	0	14.7632	0	20.6435	26.9076	0	9.61549	4.77845	25.6848	19.129	27.8179	34.7401	12.9057	8.15879	13.1555	20.1892	0
YDR099W_id001	41.5081	23.332	27.2837	50.8358	0	0	0	43.5932	0	36.2366	0	58.8604	66.6964	27.2844	26.4449	0	0	59.4857	57.6751	0	0	46.9938	0	23.7264
YML078W_id002	88.0572	206.024	31.7951	58.3606	173.778	85.2099	233.72	142.789	154.626	155.434	284.568	203.036	214.033	0	0	149.819	20.1331	70.1449	74.3314	0	0	200.68	208.462	26.47
YCR045C_mRNA	0	0	0	0	0	0	0	14.0904	0	12.0179	0	0	13.2782	0	0	0	0	0	0	0	0	0	0	0
YHL021C_id003	0	0	48.0095	49.2197	0	0	0	53.8546	48.5282	57.8722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR139C_id002	272.095	162.269	183.136	105.334	196.186	135.925	183.402	194.888	214.853	249.452	162.614	301.563	138.387	79.861	107.709	137.524	159.865	134.739	205.185	189.855	51.8497	131.855	81.6998	193.538
YCR046C_id001	142.213	102.312	116.917	92.8284	129.037	105.381	102.859	97.9402	117.648	74.2917	131.345	106.883	176.69	108.552	97.2204	113.823	145.659	128.55	142.308	119.277	118.624	77.9397	84.6024	113.409
YLR002C_id002	15.6645	11.0441	24.0394	16.0606	0	0	23.0715	0	28.8416	0	14.5416	19.5727	13.119	22.3195	20.312	0	14.9746	0	32.9176	13.2056	11.5533	0	8.9975	0
YDR267C_id001	57.9058	43.7421	0	45.8521	48.157	54.3996	65.9287	8.90528	48.8734	34.8272	30.8231	51.1079	10.1739	44.7815	66.335	52.7312	51.5053	60.819	9.1245	49.5502	0	11.9309	0	7.39746
YKL170W_id001	77.3344	0	0	0	0	37.2286	0	0	0	84.3133	64.121	0	116.723	0	0	0	0	0	66.2328	0	0	0	59.2533	13.348
YCR047C_id002	61.7406	0	61.3335	0	0	0	62.9235	61.9042	51.0761	46.364	0	0	38.3544	0	65.3536	0	38.3939	90.1527	0	31.8667	0	32.4835	37.996	0
YOR200W_mRNA	43.6821	0	0	0	0	66.2851	0	50.0544	132.986	64.8509	266.976	84.3145	0	0	0	56.5593	0	0	73.5904	50.811	0	0	38.1405	58.759
YCR047W-A_mRNA	0	421.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR247W_id003	30.8656	15.7267	15.3128	15.6568	20.7749	25.3143	29.8012	19.9201	20.8608	28.7137	29.641	17.8483	40.1117	29.3782	36.9464	33.2664	69.8019	0	25.3436	40.3767	43.1747	47.0288	24.332	66.1077
YKR025W_id002	60.3334	14.8561	29.217	41.0021	53.5897	64.7454	34.354	49.8009	88.9257	52.6152	97.2579	52.2082	24.675	91.358	62.7284	96.648	64.1834	83.5974	105.948	63.4271	10.8035	53.0825	38.9955	86.4214
YBR102C_id001	0	14.7622	0	15.443	18.1642	20.3275	17.1715	9.82399	16.6189	9.7448	22.9712	0	12.0174	0	0	10.5389	24.5649	24.2118	10.1817	12.035	11.4652	0	7.65327	17.501
YGR266W_id007	0	28.5288	0	0	0	0	0	0	31.9209	0	0	0	0	0	20.6289	34.467	33.7226	0	0	0	0	0	22.5269	0
YJR123W_id001	0	0	0	20.4035	0	0	0	0	0	0	0	0	0	0	338.353	0	0	0	0	0	0	0	0	0
YNCN0018W_snoRNA	334.518	505.39	320.853	1118.4	1554.64	1224.82	307.934	569.17	1192.09	611.63	332.719	659.963	646.515	1489.48	929.494	661.47	2055.75	1302.55	958.579	2719.35	616.807	615.997	0	1977.2
YCR049C_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.0994	0	0	0	0	0	63.8294	0	0	0
YDR293C_id003	134.147	85.0247	107.486	53.9216	105.095	108.058	106.023	104.655	85.7715	100.121	113.25	112.607	97.8377	66.4339	74.141	91.222	151.684	94.3474	110.442	75.4077	78.4433	74.1627	77.6254	107.837
YJL164C_id001	14.5084	0	14.8536	14.9111	9.8876	13.8492	0	0	10.5633	0	24.5808	14.6854	4.81841	3.6744	4.52966	0	0	5.17676	0	0	0	0	6.19627	4.48051
YOL071W_id001	45.4034	0	0	0	52.7522	55.414	83.5905	28.9696	0	65.7205	0	63.4493	32.9063	0	0	0	0	0	57.8249	0	0	34.0663	0	0
YGR252W_id001	21.3071	0	0	10.6411	21.2562	19.3501	18.002	0	12.9703	0	14.4463	21.7245	7.87968	30.6414	0	0	29.8657	0	16.0986	0	0	7.56823	0	17.5191
YOR377W_id004	0	0	0	0	0	0	0	0	0	0	0	0	26.1723	0	0	0	0	0	27.7429	21.8122	12.3949	0	0	0
YCR051W_id001	281.697	208.452	198.507	142.232	299.238	231.543	325.462	212.749	204.87	254.899	248.734	226.839	308.325	261.098	378.052	295.564	217.865	268.624	285.547	181.743	325.958	254.072	289.76	257.678
