transcript_id	protein_id	denovo_feature_id	best_hit_id	annotation_status
TRINITY_DN4509_c0_g1_i1	TRINITY_DN4509_c0_g1_i1.p1	TRINITY_DN4509_c0_g1_i1	YDR507C	homology_hit_with_go
TRINITY_DN450_c0_g1_i1	TRINITY_DN450_c0_g1_i1.p1	TRINITY_DN450_c0_g1_i1	YGL120C	homology_hit_with_go
TRINITY_DN4510_c0_g1_i1	TRINITY_DN4510_c0_g1_i1.p1	TRINITY_DN4510_c0_g1_i1	YBR142W	homology_hit_with_go
TRINITY_DN4511_c0_g1_i1	TRINITY_DN4511_c0_g1_i1.p1	TRINITY_DN4511_c0_g1_i1	YDR089W	homology_hit_with_go
TRINITY_DN4512_c0_g1_i1	TRINITY_DN4512_c0_g1_i1.p1	TRINITY_DN4512_c0_g1_i1	YDR391C	homology_hit_with_go
TRINITY_DN4513_c0_g1_i1	TRINITY_DN4513_c0_g1_i1.p1	TRINITY_DN4513_c0_g1_i1	YOR058C	homology_hit_with_go
TRINITY_DN4515_c0_g1_i1	TRINITY_DN4515_c0_g1_i1.p1	TRINITY_DN4515_c0_g1_i1	YNL093W	homology_hit_with_go
TRINITY_DN4516_c0_g1_i1	TRINITY_DN4516_c0_g1_i1.p1	TRINITY_DN4516_c0_g1_i1	YMR284W	homology_hit_with_go
TRINITY_DN4517_c0_g1_i1	TRINITY_DN4517_c0_g1_i1.p1	TRINITY_DN4517_c0_g1_i1	YKL129C	homology_hit_with_go
TRINITY_DN4519_c0_g1_i1	TRINITY_DN4519_c0_g1_i1.p1	TRINITY_DN4519_c0_g1_i1	YER033C	homology_hit_with_go
TRINITY_DN451_c0_g1_i1	TRINITY_DN451_c0_g1_i1.p1	TRINITY_DN451_c0_g1_i1	YNL124W	homology_hit_with_go
TRINITY_DN4522_c0_g1_i1	TRINITY_DN4522_c0_g1_i1.p1	TRINITY_DN4522_c0_g1_i1	YGR070W	homology_hit_with_go
TRINITY_DN4523_c0_g1_i1	TRINITY_DN4523_c0_g1_i1.p1	TRINITY_DN4523_c0_g1_i1	YLR237W	homology_hit_with_go
TRINITY_DN4524_c0_g1_i1	TRINITY_DN4524_c0_g1_i1.p1	TRINITY_DN4524_c0_g1_i1	YLR398C	homology_hit_with_go
TRINITY_DN4525_c0_g1_i1	TRINITY_DN4525_c0_g1_i1.p1	TRINITY_DN4525_c0_g1_i1	YHR155W	homology_hit_with_go
TRINITY_DN4526_c0_g1_i1	TRINITY_DN4526_c0_g1_i1.p1	TRINITY_DN4526_c0_g1_i1	YER164W	homology_hit_with_go
TRINITY_DN4527_c0_g1_i1	TRINITY_DN4527_c0_g1_i1.p1	TRINITY_DN4527_c0_g1_i1	YDR216W	homology_hit_with_go
TRINITY_DN4528_c0_g1_i1	TRINITY_DN4528_c0_g1_i1.p1	TRINITY_DN4528_c0_g1_i1	YJR159W	homology_hit_with_go
TRINITY_DN4529_c0_g1_i1	TRINITY_DN4529_c0_g1_i1.p1	TRINITY_DN4529_c0_g1_i1	YHR138C	homology_hit_with_go
TRINITY_DN452_c0_g1_i1	TRINITY_DN452_c0_g1_i1.p1	TRINITY_DN452_c0_g1_i1	YKL073W	homology_hit_with_go
TRINITY_DN4531_c0_g1_i1	TRINITY_DN4531_c0_g1_i1.p1	TRINITY_DN4531_c0_g1_i1	YGL140C	homology_hit_with_go
TRINITY_DN4532_c0_g1_i1	TRINITY_DN4532_c0_g1_i1.p1	TRINITY_DN4532_c0_g1_i1	YJL016W	homology_hit_with_go
TRINITY_DN4535_c0_g1_i1	TRINITY_DN4535_c0_g1_i1.p1	TRINITY_DN4535_c0_g1_i1	YLR263W	homology_hit_with_go
TRINITY_DN4536_c0_g1_i1	TRINITY_DN4536_c0_g1_i1.p1	TRINITY_DN4536_c0_g1_i1	YDL073W	homology_hit_with_go
TRINITY_DN4537_c0_g1_i1	TRINITY_DN4537_c0_g1_i1.p1	TRINITY_DN4537_c0_g1_i1	YNL236W	homology_hit_with_go
TRINITY_DN4538_c0_g1_i1	TRINITY_DN4538_c0_g1_i1.p1	TRINITY_DN4538_c0_g1_i1	YFR032C	homology_hit_with_go
TRINITY_DN4539_c0_g1_i1	TRINITY_DN4539_c0_g1_i1.p1	TRINITY_DN4539_c0_g1_i1	YJR122W	homology_hit_with_go
TRINITY_DN4540_c0_g1_i1	TRINITY_DN4540_c0_g1_i1.p1	TRINITY_DN4540_c0_g1_i1	YGR150C	homology_hit_with_go
TRINITY_DN4541_c0_g1_i1	TRINITY_DN4541_c0_g1_i1.p1	TRINITY_DN4541_c0_g1_i1	YMR287C	homology_hit_with_go
TRINITY_DN4542_c0_g1_i1	TRINITY_DN4542_c0_g1_i1.p2	TRINITY_DN4542_c0_g1_i1	YFL036W	homology_hit_with_go
TRINITY_DN4543_c0_g1_i1	TRINITY_DN4543_c0_g1_i1.p1	TRINITY_DN4543_c0_g1_i1	YHR118C	homology_hit_with_go
TRINITY_DN4544_c0_g1_i1	TRINITY_DN4544_c0_g1_i1.p1	TRINITY_DN4544_c0_g1_i1	YLR401C	homology_hit_with_go
TRINITY_DN4547_c0_g1_i1	TRINITY_DN4547_c0_g1_i1.p1	TRINITY_DN4547_c0_g1_i1	YMR176W	homology_hit_with_go
TRINITY_DN4548_c0_g1_i1	TRINITY_DN4548_c0_g1_i1.p1	TRINITY_DN4548_c0_g1_i1	YLR436C	homology_hit_with_go
TRINITY_DN4549_c0_g1_i1	TRINITY_DN4549_c0_g1_i1.p1	TRINITY_DN4549_c0_g1_i1	YPR030W	homology_hit_with_go
TRINITY_DN454_c0_g1_i1	TRINITY_DN454_c0_g1_i1.p1	TRINITY_DN454_c0_g1_i1	YHR170W	homology_hit_with_go
TRINITY_DN4550_c0_g1_i1	TRINITY_DN4550_c0_g1_i1.p1	TRINITY_DN4550_c0_g1_i1	YDL245C	homology_hit_with_go
TRINITY_DN4550_c1_g1_i1	TRINITY_DN4550_c1_g1_i1.p1	TRINITY_DN4550_c1_g1_i1	YDL245C	homology_hit_with_go
TRINITY_DN4551_c0_g1_i1	TRINITY_DN4551_c0_g1_i1.p1	TRINITY_DN4551_c0_g1_i1	YDR415C	homology_hit_with_go
TRINITY_DN4552_c0_g1_i1	TRINITY_DN4552_c0_g1_i1.p1	TRINITY_DN4552_c0_g1_i1	YGR052W	homology_hit_with_go
TRINITY_DN4553_c0_g1_i1	TRINITY_DN4553_c0_g1_i1.p1	TRINITY_DN4553_c0_g1_i1	YMR252C	homology_hit_with_go
TRINITY_DN4554_c0_g1_i1	TRINITY_DN4554_c0_g1_i1.p1	TRINITY_DN4554_c0_g1_i1	YPL248C	homology_hit_with_go
TRINITY_DN4556_c0_g1_i1	TRINITY_DN4556_c0_g1_i1.p1	TRINITY_DN4556_c0_g1_i1		no_hit
TRINITY_DN4559_c0_g1_i1	TRINITY_DN4559_c0_g1_i1.p1	TRINITY_DN4559_c0_g1_i1	YHR182W	homology_hit_with_go
TRINITY_DN455_c0_g1_i1	TRINITY_DN455_c0_g1_i1.p1	TRINITY_DN455_c0_g1_i1	YOR223W	homology_hit_with_go
TRINITY_DN4560_c0_g1_i1	TRINITY_DN4560_c0_g1_i1.p1	TRINITY_DN4560_c0_g1_i1	YFR022W	homology_hit_with_go
TRINITY_DN4561_c0_g1_i1	TRINITY_DN4561_c0_g1_i1.p1	TRINITY_DN4561_c0_g1_i1	YLR320W	homology_hit_with_go
TRINITY_DN4563_c0_g1_i1	TRINITY_DN4563_c0_g1_i1.p1	TRINITY_DN4563_c0_g1_i1	YLR319C	homology_hit_with_go
TRINITY_DN4565_c0_g1_i1	TRINITY_DN4565_c0_g1_i1.p1	TRINITY_DN4565_c0_g1_i1	YBR280C	homology_hit_with_go
TRINITY_DN4566_c0_g1_i1	TRINITY_DN4566_c0_g1_i1.p1	TRINITY_DN4566_c0_g1_i1	YOR180C	homology_hit_with_go
TRINITY_DN4568_c0_g1_i1	TRINITY_DN4568_c0_g1_i1.p1	TRINITY_DN4568_c0_g1_i1	YKL188C	homology_hit_with_go
TRINITY_DN4569_c0_g1_i1	TRINITY_DN4569_c0_g1_i1.p1	TRINITY_DN4569_c0_g1_i1		no_hit
TRINITY_DN456_c0_g1_i1	TRINITY_DN456_c0_g1_i1.p1	TRINITY_DN456_c0_g1_i1	YJL176C	homology_hit_with_go
TRINITY_DN4570_c0_g1_i1	TRINITY_DN4570_c0_g1_i1.p1	TRINITY_DN4570_c0_g1_i1	YMR303C	homology_hit_with_go
TRINITY_DN4571_c0_g1_i1	TRINITY_DN4571_c0_g1_i1.p1	TRINITY_DN4571_c0_g1_i1	YAL054C	homology_hit_with_go
TRINITY_DN4572_c0_g1_i1	TRINITY_DN4572_c0_g1_i1.p1	TRINITY_DN4572_c0_g1_i1	YGL192W	homology_hit_with_go
TRINITY_DN4573_c0_g1_i1	TRINITY_DN4573_c0_g1_i1.p1	TRINITY_DN4573_c0_g1_i1	YGR082W	homology_hit_with_go
TRINITY_DN4574_c0_g1_i1	TRINITY_DN4574_c0_g1_i1.p1	TRINITY_DN4574_c0_g1_i1	YPR081C	homology_hit_with_go
TRINITY_DN4575_c0_g1_i1	TRINITY_DN4575_c0_g1_i1.p1	TRINITY_DN4575_c0_g1_i1	YHR047C	homology_hit_with_go
TRINITY_DN4576_c0_g1_i1	TRINITY_DN4576_c0_g1_i1.p1	TRINITY_DN4576_c0_g1_i1	YBR136W	homology_hit_with_go
TRINITY_DN4577_c0_g1_i1	TRINITY_DN4577_c0_g1_i1.p2	TRINITY_DN4577_c0_g1_i1		no_hit
TRINITY_DN4578_c0_g1_i1	TRINITY_DN4578_c0_g1_i1.p1	TRINITY_DN4578_c0_g1_i1	YBR097W	homology_hit_with_go
TRINITY_DN4579_c0_g1_i1	TRINITY_DN4579_c0_g1_i1.p1	TRINITY_DN4579_c0_g1_i1	YOR156C	homology_hit_with_go
TRINITY_DN457_c0_g1_i1	TRINITY_DN457_c0_g1_i1.p1	TRINITY_DN457_c0_g1_i1	YLR443W	homology_hit_with_go
TRINITY_DN4580_c0_g1_i1	TRINITY_DN4580_c0_g1_i1.p1	TRINITY_DN4580_c0_g1_i1	YJR112W	homology_hit_with_go
TRINITY_DN4581_c0_g1_i1	TRINITY_DN4581_c0_g1_i1.p1	TRINITY_DN4581_c0_g1_i1	YOL069W	homology_hit_with_go
TRINITY_DN4582_c0_g1_i1	TRINITY_DN4582_c0_g1_i1.p1	TRINITY_DN4582_c0_g1_i1	YMR251W	homology_hit_with_go
TRINITY_DN4583_c0_g1_i1	TRINITY_DN4583_c0_g1_i1.p1	TRINITY_DN4583_c0_g1_i1	YBR054W	homology_hit_with_go
TRINITY_DN4584_c0_g1_i1	TRINITY_DN4584_c0_g1_i1.p1	TRINITY_DN4584_c0_g1_i1	YKR019C	homology_hit_with_go
TRINITY_DN4588_c0_g1_i1	TRINITY_DN4588_c0_g1_i1.p1	TRINITY_DN4588_c0_g1_i1	YFL008W	homology_hit_with_go
TRINITY_DN4589_c0_g1_i1	TRINITY_DN4589_c0_g1_i1.p1	TRINITY_DN4589_c0_g1_i1	YMR065W	homology_hit_with_go
TRINITY_DN458_c0_g1_i1	TRINITY_DN458_c0_g1_i1.p1	TRINITY_DN458_c0_g1_i1	YKR016W	homology_hit_with_go
TRINITY_DN4590_c0_g1_i1	TRINITY_DN4590_c0_g1_i1.p1	TRINITY_DN4590_c0_g1_i1	YKL010C	homology_hit_with_go
TRINITY_DN4591_c0_g1_i1	TRINITY_DN4591_c0_g1_i1.p1	TRINITY_DN4591_c0_g1_i1	YPL006W	homology_hit_with_go
TRINITY_DN4592_c0_g1_i1	TRINITY_DN4592_c0_g1_i1.p1	TRINITY_DN4592_c0_g1_i1	YJL207C	homology_hit_with_go
TRINITY_DN4593_c0_g1_i1	TRINITY_DN4593_c0_g1_i1.p1	TRINITY_DN4593_c0_g1_i1	YBR235W	homology_hit_with_go
TRINITY_DN4596_c0_g1_i1	TRINITY_DN4596_c0_g1_i1.p1	TRINITY_DN4596_c0_g1_i1	YFL061W	homology_hit_with_go
TRINITY_DN4599_c0_g1_i1	TRINITY_DN4599_c0_g1_i1.p1	TRINITY_DN4599_c0_g1_i1	YGR145W	homology_hit_with_go
TRINITY_DN459_c0_g1_i1	TRINITY_DN459_c0_g1_i1.p2	TRINITY_DN459_c0_g1_i1	YBL020W	homology_hit_with_go
TRINITY_DN45_c0_g1_i1	TRINITY_DN45_c0_g1_i1.p1	TRINITY_DN45_c0_g1_i1	YLR264W	homology_hit_with_go
TRINITY_DN45_c0_g1_i2	TRINITY_DN45_c0_g1_i2.p1	TRINITY_DN45_c0_g1_i2	YOR167C	homology_hit_with_go
TRINITY_DN4602_c0_g1_i1	TRINITY_DN4602_c0_g1_i1.p1	TRINITY_DN4602_c0_g1_i1	YDR301W	homology_hit_with_go
TRINITY_DN4603_c0_g1_i1	TRINITY_DN4603_c0_g1_i1.p1	TRINITY_DN4603_c0_g1_i1	YPL125W	homology_hit_with_go
TRINITY_DN4604_c0_g1_i1	TRINITY_DN4604_c0_g1_i1.p1	TRINITY_DN4604_c0_g1_i1	YOR295W	homology_hit_with_go
TRINITY_DN4605_c0_g1_i1	TRINITY_DN4605_c0_g1_i1.p1	TRINITY_DN4605_c0_g1_i1	YJL047C	homology_hit_with_go
TRINITY_DN4606_c0_g1_i1	TRINITY_DN4606_c0_g1_i1.p1	TRINITY_DN4606_c0_g1_i1	YBR123C	homology_hit_with_go
TRINITY_DN4607_c0_g1_i1	TRINITY_DN4607_c0_g1_i1.p1	TRINITY_DN4607_c0_g1_i1	YPR185W	homology_hit_with_go
TRINITY_DN4608_c0_g1_i1	TRINITY_DN4608_c0_g1_i1.p2	TRINITY_DN4608_c0_g1_i1		no_hit
TRINITY_DN4609_c0_g1_i1	TRINITY_DN4609_c0_g1_i1.p1	TRINITY_DN4609_c0_g1_i1	YJR035W	homology_hit_with_go
TRINITY_DN460_c0_g1_i1	TRINITY_DN460_c0_g1_i1.p1	TRINITY_DN460_c0_g1_i1	YIL090W	homology_hit_with_go
TRINITY_DN4610_c0_g1_i1	TRINITY_DN4610_c0_g1_i1.p1	TRINITY_DN4610_c0_g1_i1	YLR066W	homology_hit_with_go
TRINITY_DN4612_c0_g1_i1	TRINITY_DN4612_c0_g1_i1.p1	TRINITY_DN4612_c0_g1_i1	YPR051W	homology_hit_with_go
TRINITY_DN4613_c0_g1_i1	TRINITY_DN4613_c0_g1_i1.p1	TRINITY_DN4613_c0_g1_i1	YFL053W	homology_hit_with_go
TRINITY_DN4614_c0_g1_i1	TRINITY_DN4614_c0_g1_i1.p1	TRINITY_DN4614_c0_g1_i1	YOR172W	homology_hit_with_go
TRINITY_DN4615_c0_g1_i1	TRINITY_DN4615_c0_g1_i1.p1	TRINITY_DN4615_c0_g1_i1	YBR123C	homology_hit_with_go
TRINITY_DN4616_c0_g1_i1	TRINITY_DN4616_c0_g1_i1.p1	TRINITY_DN4616_c0_g1_i1	YER155C	homology_hit_with_go
TRINITY_DN4617_c0_g1_i1	TRINITY_DN4617_c0_g1_i1.p1	TRINITY_DN4617_c0_g1_i1		no_hit
TRINITY_DN4618_c0_g1_i1	TRINITY_DN4618_c0_g1_i1.p1	TRINITY_DN4618_c0_g1_i1	YGR047C	homology_hit_with_go
TRINITY_DN4619_c0_g1_i1	TRINITY_DN4619_c0_g1_i1.p1	TRINITY_DN4619_c0_g1_i1	YKR096W	homology_hit_with_go
TRINITY_DN461_c0_g1_i1	TRINITY_DN461_c0_g1_i1.p1	TRINITY_DN461_c0_g1_i1	YPL124W	homology_hit_with_go
TRINITY_DN4621_c0_g1_i1	TRINITY_DN4621_c0_g1_i1.p1	TRINITY_DN4621_c0_g1_i1		no_hit
TRINITY_DN4622_c0_g1_i1	TRINITY_DN4622_c0_g1_i1.p1	TRINITY_DN4622_c0_g1_i1	YKR079C	homology_hit_with_go
TRINITY_DN4623_c0_g1_i1	TRINITY_DN4623_c0_g1_i1.p1	TRINITY_DN4623_c0_g1_i1	YLR436C	homology_hit_with_go
TRINITY_DN4624_c0_g1_i1	TRINITY_DN4624_c0_g1_i1.p1	TRINITY_DN4624_c0_g1_i1	YBR065C	homology_hit_with_go
TRINITY_DN4625_c0_g1_i1	TRINITY_DN4625_c0_g1_i1.p1	TRINITY_DN4625_c0_g1_i1	YLR247C	homology_hit_with_go
TRINITY_DN4626_c0_g1_i1	TRINITY_DN4626_c0_g1_i1.p1	TRINITY_DN4626_c0_g1_i1	YHR150W	homology_hit_with_go
TRINITY_DN4627_c0_g1_i1	TRINITY_DN4627_c0_g1_i1.p1	TRINITY_DN4627_c0_g1_i1	YJR142W	homology_hit_with_go
TRINITY_DN4629_c0_g1_i1	TRINITY_DN4629_c0_g1_i1.p1	TRINITY_DN4629_c0_g1_i1	YML091C	homology_hit_with_go
TRINITY_DN462_c0_g1_i1	TRINITY_DN462_c0_g1_i1.p1	TRINITY_DN462_c0_g1_i1	YNR045W	homology_hit_with_go
TRINITY_DN4630_c0_g1_i1	TRINITY_DN4630_c0_g1_i1.p1	TRINITY_DN4630_c0_g1_i1	YOR348C	homology_hit_with_go
TRINITY_DN4631_c0_g1_i1	TRINITY_DN4631_c0_g1_i1.p1	TRINITY_DN4631_c0_g1_i1	YPR026W	homology_hit_with_go
TRINITY_DN4632_c0_g1_i1	TRINITY_DN4632_c0_g1_i1.p1	TRINITY_DN4632_c0_g1_i1	YDR016C	homology_hit_with_go
TRINITY_DN4633_c0_g1_i1	TRINITY_DN4633_c0_g1_i1.p1	TRINITY_DN4633_c0_g1_i1	YIL030C	homology_hit_with_go
TRINITY_DN4635_c0_g1_i1	TRINITY_DN4635_c0_g1_i1.p1	TRINITY_DN4635_c0_g1_i1	YBL017C	homology_hit_with_go
TRINITY_DN4636_c0_g1_i1	TRINITY_DN4636_c0_g1_i1.p1	TRINITY_DN4636_c0_g1_i1	YKL015W	homology_hit_with_go
TRINITY_DN4637_c0_g1_i1	TRINITY_DN4637_c0_g1_i1.p1	TRINITY_DN4637_c0_g1_i1	YOL090W	homology_hit_with_go
TRINITY_DN4639_c0_g1_i1	TRINITY_DN4639_c0_g1_i1.p1	TRINITY_DN4639_c0_g1_i1	YLL013C	homology_hit_with_go
TRINITY_DN463_c0_g1_i1	TRINITY_DN463_c0_g1_i1.p1	TRINITY_DN463_c0_g1_i1	YNL277W	homology_hit_with_go
TRINITY_DN4640_c0_g1_i1	TRINITY_DN4640_c0_g1_i1.p1	TRINITY_DN4640_c0_g1_i1	YKL010C	homology_hit_with_go
TRINITY_DN4641_c0_g1_i1	TRINITY_DN4641_c0_g1_i1.p1	TRINITY_DN4641_c0_g1_i1	YER137C	homology_hit_with_go
TRINITY_DN4642_c0_g1_i1	TRINITY_DN4642_c0_g1_i1.p1	TRINITY_DN4642_c0_g1_i1	YNR038W	homology_hit_with_go
TRINITY_DN4643_c0_g1_i1	TRINITY_DN4643_c0_g1_i1.p2	TRINITY_DN4643_c0_g1_i1	YLL040C	homology_hit_with_go
TRINITY_DN4645_c0_g1_i1	TRINITY_DN4645_c0_g1_i1.p1	TRINITY_DN4645_c0_g1_i1	YGL184C	homology_hit_with_go
TRINITY_DN4647_c0_g1_i1	TRINITY_DN4647_c0_g1_i1.p1	TRINITY_DN4647_c0_g1_i1	YOR030W	homology_hit_with_go
TRINITY_DN4649_c0_g1_i1	TRINITY_DN4649_c0_g1_i1.p1	TRINITY_DN4649_c0_g1_i1	YAL024C	homology_hit_with_go
TRINITY_DN464_c0_g1_i1	TRINITY_DN464_c0_g1_i1.p1	TRINITY_DN464_c0_g1_i1	YML075C	homology_hit_with_go
TRINITY_DN4653_c0_g1_i1	TRINITY_DN4653_c0_g1_i1.p2	TRINITY_DN4653_c0_g1_i1	YNL204C	homology_hit_with_go
TRINITY_DN4654_c0_g1_i1	TRINITY_DN4654_c0_g1_i1.p1	TRINITY_DN4654_c0_g1_i1		no_hit
TRINITY_DN4655_c0_g1_i1	TRINITY_DN4655_c0_g1_i1.p1	TRINITY_DN4655_c0_g1_i1	YOR073W	homology_hit_with_go
TRINITY_DN4656_c0_g1_i1	TRINITY_DN4656_c0_g1_i1.p1	TRINITY_DN4656_c0_g1_i1	YBR245C	homology_hit_with_go
TRINITY_DN4657_c0_g1_i1	TRINITY_DN4657_c0_g1_i1.p1	TRINITY_DN4657_c0_g1_i1	YDR356W	homology_hit_with_go
TRINITY_DN4659_c0_g1_i1	TRINITY_DN4659_c0_g1_i1.p1	TRINITY_DN4659_c0_g1_i1	YFR031C	homology_hit_with_go
TRINITY_DN465_c0_g1_i1	TRINITY_DN465_c0_g1_i1.p1	TRINITY_DN465_c0_g1_i1	YNR054C	homology_hit_with_go
TRINITY_DN4661_c0_g1_i1	TRINITY_DN4661_c0_g1_i1.p1	TRINITY_DN4661_c0_g1_i1	YNL297C	homology_hit_with_go
TRINITY_DN4662_c0_g1_i1	TRINITY_DN4662_c0_g1_i1.p1	TRINITY_DN4662_c0_g1_i1	YER070W	homology_hit_with_go
TRINITY_DN4663_c0_g1_i1	TRINITY_DN4663_c0_g1_i1.p1	TRINITY_DN4663_c0_g1_i1	YBL005W	homology_hit_with_go
TRINITY_DN4665_c0_g1_i1	TRINITY_DN4665_c0_g1_i1.p1	TRINITY_DN4665_c0_g1_i1	YNL331C	homology_hit_with_go
TRINITY_DN4666_c0_g1_i1	TRINITY_DN4666_c0_g1_i1.p1	TRINITY_DN4666_c0_g1_i1	YNR065C	homology_hit_with_go
TRINITY_DN4667_c0_g1_i1	TRINITY_DN4667_c0_g1_i1.p2	TRINITY_DN4667_c0_g1_i1	YGR221C	homology_hit_with_go
TRINITY_DN4669_c0_g1_i1	TRINITY_DN4669_c0_g1_i1.p1	TRINITY_DN4669_c0_g1_i1	YLR088W	homology_hit_with_go
TRINITY_DN466_c0_g1_i1	TRINITY_DN466_c0_g1_i1.p1	TRINITY_DN466_c0_g1_i1	YAL060W	homology_hit_with_go
TRINITY_DN4675_c0_g1_i1	TRINITY_DN4675_c0_g1_i1.p1	TRINITY_DN4675_c0_g1_i1	YJL127C	homology_hit_with_go
TRINITY_DN4677_c0_g1_i1	TRINITY_DN4677_c0_g1_i1.p1	TRINITY_DN4677_c0_g1_i1	YOR093C	homology_hit_with_go
TRINITY_DN4678_c0_g1_i1	TRINITY_DN4678_c0_g1_i1.p1	TRINITY_DN4678_c0_g1_i1	YAL064C-A	homology_hit_with_go
TRINITY_DN4679_c0_g1_i1	TRINITY_DN4679_c0_g1_i1.p1	TRINITY_DN4679_c0_g1_i1	YBR216C	homology_hit_with_go
TRINITY_DN467_c0_g1_i1	TRINITY_DN467_c0_g1_i1.p1	TRINITY_DN467_c0_g1_i1	YHR092C	homology_hit_with_go
TRINITY_DN4680_c0_g1_i1	TRINITY_DN4680_c0_g1_i1.p1	TRINITY_DN4680_c0_g1_i1	YPR184W	homology_hit_with_go
TRINITY_DN4681_c0_g1_i1	TRINITY_DN4681_c0_g1_i1.p1	TRINITY_DN4681_c0_g1_i1		no_hit
TRINITY_DN4683_c0_g1_i1	TRINITY_DN4683_c0_g1_i1.p1	TRINITY_DN4683_c0_g1_i1	YLR115W	homology_hit_with_go
TRINITY_DN4684_c0_g1_i1	TRINITY_DN4684_c0_g1_i1.p1	TRINITY_DN4684_c0_g1_i1	YMR177W	homology_hit_with_go
TRINITY_DN4685_c0_g1_i1	TRINITY_DN4685_c0_g1_i1.p1	TRINITY_DN4685_c0_g1_i1	YNL119W	homology_hit_with_go
TRINITY_DN4686_c0_g1_i1	TRINITY_DN4686_c0_g1_i1.p1	TRINITY_DN4686_c0_g1_i1	YGL167C	homology_hit_with_go
TRINITY_DN4687_c0_g1_i1	TRINITY_DN4687_c0_g1_i1.p1	TRINITY_DN4687_c0_g1_i1	YDR147W	homology_hit_with_go
TRINITY_DN4688_c0_g1_i1	TRINITY_DN4688_c0_g1_i1.p1	TRINITY_DN4688_c0_g1_i1	YMR310C	homology_hit_with_go
TRINITY_DN468_c0_g1_i1	TRINITY_DN468_c0_g1_i1.p1	TRINITY_DN468_c0_g1_i1	YCR031C	homology_hit_with_go
TRINITY_DN4690_c0_g1_i1	TRINITY_DN4690_c0_g1_i1.p1	TRINITY_DN4690_c0_g1_i1	YLR401C	homology_hit_with_go
TRINITY_DN4691_c0_g1_i1	TRINITY_DN4691_c0_g1_i1.p1	TRINITY_DN4691_c0_g1_i1	YFR038W	homology_hit_with_go
TRINITY_DN4693_c0_g1_i1	TRINITY_DN4693_c0_g1_i1.p1	TRINITY_DN4693_c0_g1_i1	YDR018C	homology_hit_with_go
TRINITY_DN4694_c0_g1_i1	TRINITY_DN4694_c0_g1_i1.p1	TRINITY_DN4694_c0_g1_i1	YPR026W	homology_hit_with_go
TRINITY_DN4695_c0_g1_i1	TRINITY_DN4695_c0_g1_i1.p1	TRINITY_DN4695_c0_g1_i1	YPL085W	homology_hit_with_go
TRINITY_DN4696_c0_g1_i1	TRINITY_DN4696_c0_g1_i1.p1	TRINITY_DN4696_c0_g1_i1	YCR106W	homology_hit_with_go
TRINITY_DN4698_c0_g1_i1	TRINITY_DN4698_c0_g1_i1.p1	TRINITY_DN4698_c0_g1_i1	YPL183C	homology_hit_with_go
TRINITY_DN4699_c0_g1_i1	TRINITY_DN4699_c0_g1_i1.p1	TRINITY_DN4699_c0_g1_i1	YCR024C	homology_hit_with_go
TRINITY_DN46_c0_g1_i1	TRINITY_DN46_c0_g1_i1.p1	TRINITY_DN46_c0_g1_i1	YER177W	homology_hit_with_go
TRINITY_DN46_c0_g1_i2	TRINITY_DN46_c0_g1_i2.p1	TRINITY_DN46_c0_g1_i2	YER177W	homology_hit_with_go
TRINITY_DN46_c1_g1_i1	TRINITY_DN46_c1_g1_i1.p1	TRINITY_DN46_c1_g1_i1	YDR099W	homology_hit_with_go
TRINITY_DN46_c1_g2_i1	TRINITY_DN46_c1_g2_i1.p1	TRINITY_DN46_c1_g2_i1	YHR134W	homology_hit_with_go
TRINITY_DN46_c2_g1_i1	TRINITY_DN46_c2_g1_i1.p1	TRINITY_DN46_c2_g1_i1	YHL020C	homology_hit_with_go
TRINITY_DN4703_c0_g1_i1	TRINITY_DN4703_c0_g1_i1.p2	TRINITY_DN4703_c0_g1_i1	YPL141C	homology_hit_with_go
TRINITY_DN4704_c0_g1_i1	TRINITY_DN4704_c0_g1_i1.p1	TRINITY_DN4704_c0_g1_i1	YFL024C	homology_hit_with_go
TRINITY_DN4705_c0_g1_i1	TRINITY_DN4705_c0_g1_i1.p1	TRINITY_DN4705_c0_g1_i1	YBR223C	homology_hit_with_go
TRINITY_DN4706_c0_g1_i1	TRINITY_DN4706_c0_g1_i1.p1	TRINITY_DN4706_c0_g1_i1	YNL126W	homology_hit_with_go
TRINITY_DN4707_c0_g1_i1	TRINITY_DN4707_c0_g1_i1.p2	TRINITY_DN4707_c0_g1_i1		no_hit
TRINITY_DN4708_c0_g1_i1	TRINITY_DN4708_c0_g1_i1.p1	TRINITY_DN4708_c0_g1_i1	YHR177W	homology_hit_with_go
TRINITY_DN4709_c0_g1_i1	TRINITY_DN4709_c0_g1_i1.p1	TRINITY_DN4709_c0_g1_i1	YHL030W	homology_hit_with_go
TRINITY_DN470_c0_g1_i1	TRINITY_DN470_c0_g1_i1.p1	TRINITY_DN470_c0_g1_i1	YOR326W	homology_hit_with_go
TRINITY_DN4710_c0_g1_i1	TRINITY_DN4710_c0_g1_i1.p1	TRINITY_DN4710_c0_g1_i1		no_hit
TRINITY_DN4711_c0_g1_i1	TRINITY_DN4711_c0_g1_i1.p1	TRINITY_DN4711_c0_g1_i1	YJL153C	homology_hit_with_go
TRINITY_DN4712_c0_g1_i1	TRINITY_DN4712_c0_g1_i1.p1	TRINITY_DN4712_c0_g1_i1	YDL183C	homology_hit_with_go
